"","id","datetime","user","text","date","hour"
"497","317231451328368640",2013-03-28 07:07:00,"skwsm","RT @EBImetagenomics: In case you hadn't noticed, @EBImetagenomics now accepts sequences in FASTQ format (ie Illumina and IonTorrent) for analysis #metagenomics",2013-03-28,7
"498","317254629895327744",2013-03-28 08:39:00,"agnieszkaml","RT @EBImetagenomics: In case you hadn't noticed, @EBImetagenomics now accepts sequences in FASTQ format (ie Illumina and IonTorrent) for analysis #metagenomics",2013-03-28,8
"499","317255450372493312",2013-03-28 08:42:00,"metagenomics","#microbiota Gut microbes could offer weight loss benefits of GBP surgery – without the surgery - Gizmag http://ow.ly/2vMK5U",2013-03-28,8
"500","317268175924387840",2013-03-28 09:33:00,"metagenomics","#microecology Scientists closer to weight-loss pill - The Canberra Times http://ow.ly/2vMONM",2013-03-28,9
"501","317268176108937216",2013-03-28 09:33:00,"metagenomics","#microbiota Shake up gut bacteria and lose some weight - Worcester Telegram http://ow.ly/2vMONK",2013-03-28,9
"502","317282658029813760",2013-03-28 10:30:00,"Dr_Bik","@chicaScientific I know, its like when I see ""amplicon-based metagenomics""...sigh....",2013-03-28,10
"503","317312586276302848",2013-03-28 12:29:00,"micro_biome","[web_biome] MiSeq Metagenomics Workflow Quick Ref Card - Support - Illumina: 8 Secondary Analysis. 5 Set Up Ru... http://bit.ly/15ZIs7b",2013-03-28,12
"504","317335315826229248",2013-03-28 14:00:00,"doe_jgi","Tom Gilbert from Natural History Museum of Denmark  talks leeches, #biodiversity monitoring, next-gen #sequencing & #metagenomics at #JGIUM8",2013-03-28,14
"505","317348508925558784",2013-03-28 14:52:00,"metagenomics","#microbiome Declaring a Truce with Our Microbiological 'Frenemies' - Infection Control Today http://ow.ly/2vNbED",2013-03-28,14
"506","317348509303062528",2013-03-28 14:52:00,"metagenomics","#microbiome De-extinction could spawn birth of hybrid species - Salon http://ow.ly/2vNbEB",2013-03-28,14
"507","317348509307248640",2013-03-28 14:52:00,"metagenomics","#microbiome Methane on the Breath Is an Indication of Obesity - Smithsonian (blog) http://ow.ly/2vNbEC",2013-03-28,14
"508","317348509600858112",2013-03-28 14:52:00,"metagenomics","#IBD Crohn's disease activity index does not discern between Crohn's, IBS - Healio http://ow.ly/2vNbEx",2013-03-28,14
"509","317360091714166784",2013-03-28 15:38:00,"metagenomics","#microbiome Declaring a Truce With Our Microbiological Frenemies - Science Daily (press release) http://ow.ly/2vNgAB",2013-03-28,15
"510","317381536586551296",2013-03-28 17:03:00,"aanaqvi","Metagenome Sequencing of Prokaryotic Microbiota Collected from Byron Glacier, Alaska - http://genomea.asm.org/content/1/2/e00099-13.full #metagenome #metagenomics",2013-03-28,17
"511","317388835262697472",2013-03-28 17:32:00,"paleogenomics","RT @doe_jgi: Tom Gilbert from Natural History Museum of Denmark  talks leeches, #biodiversity monitoring, next-gen #sequencing & #metagenomics at #JGIUM8",2013-03-28,17
"512","317401760648028160",2013-03-28 18:24:00,"doe_jgi","Our own Sam Deutsch talks about synthetic #metagenomics and going from #sequence to function at #JGIUM8",2013-03-28,18
"513","317478072393793536",2013-03-28 23:27:00,"metagenomics","#microecology Scientists closer to weight-loss pill - WA today http://ow.ly/2vNMo7",2013-03-28,23
"514","317478072884543488",2013-03-28 23:27:00,"metagenomics","#microbiome [Science Solitaire] Who do you really think you are? - Rappler http://ow.ly/2vNMo6",2013-03-28,23
"515","317478073132003328",2013-03-28 23:27:00,"metagenomics","#microbiome Welsh scientists Antarctica study could help inform Mars mission - WalesOnline http://ow.ly/2vNMo5",2013-03-28,23
"516","317518219743199232",2013-03-29 02:06:00,"JChrisPires","RT @doe_jgi: #JGIUM8 morning talks have mentioned Jill Banfield's #metagenomics work and now Laura Hug @ucberkeley on Colorado sediment project",2013-03-29,2
"517","317547489261654016",2013-03-29 04:03:00,"druvus","RT @EBImetagenomics: Metagenomics training course at EBI, 9-11 Sept 2013. Learn how to archive and analyse your data.  Registration open at http://t.co/2Q9ZjPBu",2013-03-29,4
"518","317548326549590016",2013-03-29 04:06:00,"BioMickWatson","@EBImetagenomics is this training on how to use the EBI metagenomics portal?",2013-03-29,4
"519","317555798404386816",2013-03-29 04:36:00,"acedo_o","RT @EBImetagenomics: Metagenomics training course at EBI, 9-11 Sept 2013. Learn how to archive and analyse your data.  Registration open at http://t.co/2Q9ZjPBu",2013-03-29,4
"520","317615121738366976",2013-03-29 08:32:00,"Karelman","Bioinformatics is out! http://paper.li/Karelman/1353414629 ▸ Top stories today via @pjsvalli @Genomicswatch @metagenomics",2013-03-29,8
"521","317616409981091840",2013-03-29 08:37:00,"metagenomics","#microecology My Turn: Human microbiome and autoimmune disease - taosnews http://ow.ly/2vObJH",2013-03-29,8
"522","317616410270519296",2013-03-29 08:37:00,"metagenomics","#microbiome My Turn: Human microbiome and autoimmune disease - taosnews http://ow.ly/2vObJG",2013-03-29,8
"523","317616410396327936",2013-03-29 08:37:00,"metagenomics","#microbiome New concept to fight microorganisms can promote stronger immune system - http://News-Medical.net http://ow.ly/2vObJF",2013-03-29,8
"524","317616410664783872",2013-03-29 08:37:00,"metagenomics","#microbiome DNA Study Discovers Treatment for Acne - Dubai Chronicle http://ow.ly/2vObJE",2013-03-29,8
"525","317627442246340608",2013-03-29 09:20:00,"slutty_things","slutty metagenomics",2013-03-29,9
"526","317642703615709184",2013-03-29 10:21:00,"micro_biome","[web_biome] Postdoc position in metagenomics, immunological bioinformatics ...: Employer: Technical University... http://bit.ly/163UbSu",2013-03-29,10
"527","317669438285549568",2013-03-29 12:07:00,"metagenomics","[PubMed] CRISPRs of Enterococcus faecalis and E. hirae Isolates from Pig Feces Have Species-Specific Repeats B... http://1.usa.gov/YNbxpl",2013-03-29,12
"528","317669439736795136",2013-03-29 12:07:00,"metagenomics","[PubMed] Conserved Shifts in the Gut Microbiota Due to Gastric Bypass Reduce Host Weight and Adiposity. http://1.usa.gov/164ivnh",2013-03-29,12
"529","317669440831500288",2013-03-29 12:07:00,"metagenomics","[PubMed] Dynamics of predominant microbiota in the human gastrointestinal tract and change in luminal enzymes ... http://1.usa.gov/YNbz0r",2013-03-29,12
"530","317794622195785728",2013-03-29 20:25:00,"youngbrigades","Postdoctoral in Bioinformatics (Metagenomics) – USA 2013 http://goo.gl/fb/JFc4w",2013-03-29,20
"531","317885027864178688",2013-03-30 02:24:00,"phylogenomics","Aaargh - calling PCR amplification of rRNA genes ""metagenomics"" (eg http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0060458) is NOT appropriate http://phylogenomics.blogspot.com/2012/08/referring-to-16s-surveys-as.html",2013-03-30,2
"532","317885247247249408",2013-03-30 02:25:00,"evianarosida","RT @phylogenomics: Aaargh - calling PCR amplification of rRNA genes ""metagenomics"" (eg http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0060458) is NOT appropriate http://t.co/07UlDtvgOz",2013-03-30,2
"533","317885974292078592",2013-03-30 02:28:00,"msimangawp","RT @phylogenomics: Aaargh - calling PCR amplification of rRNA genes ""metagenomics"" (eg http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0060458) is NOT appropriate http://t.co/07UlDtvgOz",2013-03-30,2
"534","317887845001986048",2013-03-30 02:35:00,"AhmedMoustafa","#PLOSONE: Exploration of Noncoding Sequences in Metagenomes http://dx.plos.org/10.1371/journal.pone.0059488 #metagenomics #bioinformatics",2013-03-30,2
"535","317888491369426944",2013-03-30 02:38:00,"goodnightgirl","RT @phylogenomics: Aaargh - calling PCR amplification of rRNA genes ""metagenomics"" (eg http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0060458) is NOT appropriate http://t.co/07UlDtvgOz",2013-03-30,2
"536","317892762500489216",2013-03-30 02:55:00,"Vilya_SCW","RT @phylogenomics: Aaargh - calling PCR amplification of rRNA genes ""metagenomics"" (eg http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0060458) is NOT appropriate http://t.co/07UlDtvgOz",2013-03-30,2
"537","317893211811106816",2013-03-30 02:57:00,"Mu_Altamimi","RT @AhmedMoustafa: #PLOSONE: Exploration of Noncoding Sequences in Metagenomes http://dx.plos.org/10.1371/journal.pone.0059488 #metagenomics #bioinformatics",2013-03-30,2
"538","317894308617400320",2013-03-30 03:01:00,"howardjunca","RT @phylogenomics: Aaargh - calling PCR amplification of rRNA genes ""metagenomics"" (eg http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0060458) is NOT appropriate http://t.co/07UlDtvgOz",2013-03-30,3
"539","317900371823566848",2013-03-30 03:25:00,"Joebluc","RT @phylogenomics: Aaargh - calling PCR amplification of rRNA genes ""metagenomics"" (eg http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0060458) is NOT appropriate http://t.co/07UlDtvgOz",2013-03-30,3
"540","317910637068042240",2013-03-30 04:06:00,"marcohbello","RT @phylogenomics: Aaargh - calling PCR amplification of rRNA genes ""metagenomics"" (eg http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0060458) is NOT appropriate http://t.co/07UlDtvgOz",2013-03-30,4
"541","317911643378024448",2013-03-30 04:10:00,"MadsAlbertsen85","RT @phylogenomics: Aaargh - calling PCR amplification of rRNA genes ""metagenomics"" (eg http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0060458) is NOT appropriate http://t.co/07UlDtvgOz",2013-03-30,4
"542","317913104258326528",2013-03-30 04:16:00,"AncestralState","RT @phylogenomics: Aaargh - calling PCR amplification of rRNA genes ""metagenomics"" (eg http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0060458) is NOT appropriate http://t.co/07UlDtvgOz",2013-03-30,4
"543","317915830463643648",2013-03-30 04:26:00,"metagenomics","#microecology Going Underground: April 11 Science Café looks at soil and climate - Foster's Daily Democrat http://ow.ly/2vPgwh",2013-03-30,4
"544","317927244012089344",2013-03-30 05:12:00,"KamounLab","RT @phylogenomics: Aaargh - calling PCR amplification of rRNA genes ""metagenomics"" (eg http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0060458) is NOT appropriate http://t.co/07UlDtvgOz",2013-03-30,5
"545","317936581707194368",2013-03-30 05:49:00,"sergiostampar","RT @phylogenomics: Aaargh - calling PCR amplification of rRNA genes ""metagenomics"" (eg http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0060458) is NOT appropriate http://t.co/07UlDtvgOz",2013-03-30,5
"546","317937272735559680",2013-03-30 05:52:00,"dnnyboy","RT @phylogenomics: Aaargh - calling PCR amplification of rRNA genes ""metagenomics"" (eg http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0060458) is NOT appropriate http://t.co/07UlDtvgOz",2013-03-30,5
"547","317947614718984192",2013-03-30 06:33:00,"VirusMuser","RT @phylogenomics: Aaargh - calling PCR amplification of rRNA genes ""metagenomics"" (eg http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0060458) is NOT appropriate http://t.co/07UlDtvgOz",2013-03-30,6
"548","317947954830925824",2013-03-30 06:34:00,"subsurface_life","RT @phylogenomics: Aaargh - calling PCR amplification of rRNA genes ""metagenomics"" (eg http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0060458) is NOT appropriate http://t.co/07UlDtvgOz",2013-03-30,6
"549","317975519717109760",2013-03-30 08:24:00,"ZaraSummers","RT @phylogenomics: Aaargh - calling PCR amplification of rRNA genes ""metagenomics"" (eg http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0060458) is NOT appropriate http://t.co/07UlDtvgOz",2013-03-30,8
"550","317999406404231168",2013-03-30 09:59:00,"micro_lorraine","@phylogenomics Thank you! I have seen people misusing the word ""Metagenomics"" so many times.",2013-03-30,9
"551","317999454403837952",2013-03-30 09:59:00,"micro_lorraine","RT @phylogenomics: Aaargh - calling PCR amplification of rRNA genes ""metagenomics"" (eg http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0060458) is NOT appropriate http://t.co/07UlDtvgOz",2013-03-30,9
"552","318022024519901184",2013-03-30 11:28:00,"metagenomics","#microbiota Microbial weight loss solution possible? - VR-Zone http://ow.ly/2vPyNA",2013-03-30,11
"553","318025168884756480",2013-03-30 11:41:00,"lau_12345","Being driven insane by Metagenomics #killmenow",2013-03-30,11
"554","318027957073498112",2013-03-30 11:52:00,"gilbertjacka","RT @phylogenomics: Aaargh - calling PCR amplification of rRNA genes ""metagenomics"" (eg http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0060458) is NOT appropriate http://t.co/07UlDtvgOz",2013-03-30,11
"555","318036857810190336",2013-03-30 12:27:00,"metagenomics","[PubMed] Relationship of periodontal clinical parameters with bacterial composition in human dental plaque. http://1.usa.gov/XsU1Vm",2013-03-30,12
"556","318036859093667840",2013-03-30 12:27:00,"metagenomics","[PubMed] Phenotypic and Genotypic Characterization of Escherichia coli Isolated from Untreated Surface Waters. http://1.usa.gov/10aQ06y",2013-03-30,12
"557","318036860242890752",2013-03-30 12:27:00,"metagenomics","[PubMed] Upper gastrointestinal microbiota and digestive diseases. http://1.usa.gov/YQmOoG",2013-03-30,12
"558","318047265912655872",2013-03-30 13:09:00,"phantomBugs","RT @phylogenomics: Aaargh - calling PCR amplification of rRNA genes ""metagenomics"" (eg http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0060458) is NOT appropriate http://t.co/07UlDtvgOz",2013-03-30,13
"559","318076824863256576",2013-03-30 15:06:00,"stevevelegrinis","METAGENOMICS is creating solutions not imagined 10 years ago - Microbe converts atmospheric carbon to biofuel - http://inhabitat.com/new-microbe-could-turn-carbon-emissions-in-the-atmosphere-into-biofuel/",2013-03-30,15
"560","318082783534780416",2013-03-30 15:30:00,"rnomics","The Tree of Life: Referring to 16S surveys as ""metagenomics"" is misleading and annoying... http://bit.ly/13GSaji #rnomics_bioinfo @MyEN",2013-03-30,15
"561","318099984656510976",2013-03-30 16:38:00,"Articles4Serps","RT @rnomics: The Tree of Life: Referring to 16S surveys as ""metagenomics"" is misleading and annoying... http://bit.ly/13GSaji #rnomics_bioinfo @MyEN",2013-03-30,16
"562","318127498883919872",2013-03-30 18:28:00,"metagenomics","#microecology Minnesota doc, psychologist link mind-body in 'Trust Your Gut' - Minneapolis Star Tribune http://ow.ly/2vPTZT",2013-03-30,18
"563","318202386743185408",2013-03-30 23:25:00,"metagenomics","#microbiome It's a gut reaction: how other people's bacteria can cure us – extract - The Guardian http://ow.ly/2vQ7UV",2013-03-30,23
"564","318217708187561984",2013-03-31 00:26:00,"metagenomics","#microecology Making Living Matter Programmable - Lab Manager Magazine http://ow.ly/2vQ9Na",2013-03-31,0
"565","318226120635981824",2013-03-31 00:59:00,"dorageh","Just watched an episode of #psych that had #rollerderby and @phylogenomics blogged about this wrt #metagenomics  http://www.healio.com/dermatology/dermatopathology/news/online/%7B3AF0B646-F658-4904-8FEA-6E442B9E7F36%7D/Skin-to-skin-contact-in-roller-derby-mediated-changes-in-microbiome",2013-03-31,0
"566","318230396636631040",2013-03-31 01:16:00,"suburbiard","RT @dorageh: Just watched an episode of #psych that had #rollerderby and @phylogenomics blogged about this wrt #metagenomics  http://t.co/RALFp7ZPBP",2013-03-31,1
"567","318314289125548032",2013-03-31 06:50:00,"micro_biome","[web_biome] BIO4160 - Recent literature in microbial ecology and metagenomics ...: Key topics within microbial... http://bit.ly/16aK2Dj",2013-03-31,6
"568","318314291310780416",2013-03-31 06:50:00,"micro_biome","[web_biome] BIO4160 - Recent literature in microbial ecology and metagenomics ...: Key topics within microbial... http://bit.ly/123vyoi",2013-03-31,6
"569","318315499568111616",2013-03-31 06:55:00,"Hypnofix","“@metagenomics: #microbiome how other people's bacteria can cure us – extract - The Guardian http://ow.ly/2vQ7UV” @IBSWM",2013-03-31,6
"570","318384554530443264",2013-03-31 11:29:00,"metagenomics","#IBD Audio-Digest Foundation Announces the Release of Gastroenterology Volume ... - PR Web (press release) http://ow.ly/2vQzsP",2013-03-31,11
"571","318386280209723392",2013-03-31 11:36:00,"saziz88","RT @AhmedMoustafa: #PLOSONE: Exploration of Noncoding Sequences in Metagenomes http://dx.plos.org/10.1371/journal.pone.0059488 #metagenomics #bioinformatics",2013-03-31,11
"572","318394191254274048",2013-03-31 12:07:00,"rnomics","The RNomics-bioscience #Paper is out! http://paper.li/rnomics/bioscience ▸ Top stories today via @metagenomics",2013-03-31,12
"573","318407714176901120",2013-03-31 13:01:00,"Articles4Serps","RT @rnomics: The RNomics-bioscience #Paper is out! http://paper.li/rnomics/bioscience ▸ Top stories today via @metagenomics",2013-03-31,13
"574","318471787950272512",2013-03-31 17:16:00,"dbock69","@metagenomics : March is Deep Vein Thrombosis Awareness Month. Read about, David, a man who survived the condition. http://bit.ly/10VIi1x",2013-03-31,17
"575","318572587410141184",2013-03-31 23:56:00,"JChrisPires","RT @AhmedMoustafa: #PLOSONE: Exploration of Noncoding Sequences in Metagenomes http://dx.plos.org/10.1371/journal.pone.0059488 #metagenomics #bioinformatics",2013-03-31,23
"576","318650920957259776",2013-04-01 05:07:00,"micro_biome","[web_biome] Editorial Mosquito Microbiota and Metagenomics, and ... - Biohelikon: 1. Biohelikon: Immunity & Di... http://bit.ly/1258WHQ",2013-04-01,5
"577","318650922072952832",2013-04-01 05:07:00,"micro_biome","[web_biome] Editorial Mosquito Microbiota and Metagenomics, and ... - Biohelikon: 1. Biohelikon: Immunity & Di... http://bit.ly/10gCP3Q",2013-04-01,5
"578","318687023621865472",2013-04-01 07:31:00,"metagenomics","#IBD LabCorp Announces the Availability of Expanded Services for Inflammatory ... - Fort Mills Times http://ow.ly/2vRvRi",2013-04-01,7
"579","318759588843360256",2013-04-01 12:19:00,"genetics_blog","RFA-MH-14-080: Gut-Microbiome-Brain Interactions and Mental Health  http://grants.nih.gov/grants/guide/rfa-files/RFA-MH-14-080.html #bioinformatics #metagenomics",2013-04-01,12
"580","318763758983983104",2013-04-01 12:36:00,"metagenomics","#IBD LabCorp Expands Testing Menu To Diagnose Inflammatory Bowel Disease - RTT News http://ow.ly/2vRQYL",2013-04-01,12
"581","318763759428575232",2013-04-01 12:36:00,"metagenomics","#IBD How Cells Distinguish Friend from Foe - Science Daily (press release) http://ow.ly/2vRQYJ",2013-04-01,12
"582","318777535963987968",2013-04-01 13:31:00,"metagenomics","#microbiome The Health Benefits of Eating Raw Produce - Huffington Post Canada http://ow.ly/2vRVvn",2013-04-01,13
"583","318784034564104192",2013-04-01 13:56:00,"bioinformer","""The New Science of Metagenomics"" full book PDF online for free from NAS. A bit dated - but still super excellent http://www.ncbi.nlm.nih.gov/books/NBK54006/",2013-04-01,13
"584","318793392656097280",2013-04-01 14:34:00,"genetics_blog","RT @bioinformer: ""The New Science of Metagenomics"" full book PDF online for free from NAS. A bit dated - but still super excellent http://t.co/4mXYsph1CB",2013-04-01,14
"585","318836250897436672",2013-04-01 17:24:00,"aanaqvi","RT @bioinformer: ""The New Science of Metagenomics"" full book PDF online for free from NAS. A bit dated - but still super excellent http://t.co/4mXYsph1CB",2013-04-01,17
"586","318886531022598144",2013-04-01 20:44:00,"metagenomics","#microbiota Bacteria may provide some of gastric bypass surgery's boost - Milwaukee Journal Sentinel http://ow.ly/2vSrMY",2013-04-01,20
"587","318886531555287040",2013-04-01 20:44:00,"metagenomics","#microbiota $150M supports personalized health research projects - Laboratory Products News http://ow.ly/2vSrMX",2013-04-01,20
"588","318886531559469056",2013-04-01 20:44:00,"metagenomics","#microbiome Bacteria may provide some of gastric bypass surgery's boost - Milwaukee Journal Sentinel http://ow.ly/2vSrMW",2013-04-01,20
"589","318886533975379968",2013-04-01 20:44:00,"metagenomics","#IBD LabCorp expands testing menu - Triangle Business Journal (blog) http://ow.ly/2vSrMz",2013-04-01,20
"590","318886534021529600",2013-04-01 20:44:00,"metagenomics","#IBD Study reveals how diabetes drug delays ageing in worms - Wellcome Trust http://ow.ly/2vSrMA",2013-04-01,20
"591","318985204582727680",2013-04-02 03:16:00,"micro_biome","[web_biome] Posts tagged: metagenomics - GigaScience blog: ... up 80% of described species, and with an estima... http://bit.ly/12aIlWf",2013-04-02,3
"592","319076114150588416",2013-04-02 09:17:00,"angerstusson","Epigenetics, metagenomics and other emerging fields that only certain people in the institute work on! Not so integrative.",2013-04-02,9
"593","319082100567461888",2013-04-02 09:41:00,"genetics_blog","Exploration of Noncoding Sequences in #Metagenomics http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0059488 #Bioinformatics",2013-04-02,9
"594","319082164497031168",2013-04-02 09:41:00,"genetics_blog","Classification of #metagenomics sequences: methods and challenges http://bib.oxfordjournals.org/content/13/6/669.long #bioinformatics",2013-04-02,9
"595","319082327881969664",2013-04-02 09:42:00,"genetics_blog","Taxonomic binning of #metagenomics samples generated by #NGS http://bib.oxfordjournals.org/content/13/6/646.long #bioinformatics",2013-04-02,9
"596","319082455120351232",2013-04-02 09:42:00,"genetics_blog","Functional assignment of #metagenomics data: challenges and applications http://www.ncbi.nlm.nih.gov/pmc/articles/PMC3504928/ #bioinformatics",2013-04-02,9
"597","319082508132179968",2013-04-02 09:42:00,"genetics_blog","Computational systems biology and in silico modeling of the human microbiome http://bib.oxfordjournals.org/content/13/6/769.long #metagenomics #bioinformatics",2013-04-02,9
"598","319108992485965824",2013-04-02 11:28:00,"genetics_blog","@mike_schatz @aaronquinlan how about #NGS or 3rd-gen seq (#3gs?) for #metagenomics applications? looking forward to your talk.",2013-04-02,11
"599","319110454733590528",2013-04-02 11:33:00,"mike_schatz","@genetics_blog @aaronquinlan Thanks Stephen. Looking forward to seeing you and crew. Metagenomics not been a focus since my #1gs TIGR days",2013-04-02,11
"600","319118769018531840",2013-04-02 12:06:00,"heathermvincent","RT @genetics_blog: Computational systems biology and in silico modeling of the human microbiome http://bib.oxfordjournals.org/content/13/6/769.long #metagenomics #bioinformatics",2013-04-02,12
"601","319133333445550080",2013-04-02 13:04:00,"metagenomics","[PubMed] The role of the intestinal microbiota in type 1 diabetes. http://1.usa.gov/10mxxnI",2013-04-02,13
"602","319133334972268544",2013-04-02 13:04:00,"metagenomics","[PubMed] 16S rRNA gene-based identification of Elizabethkingia meningoseptica (Flavobacteriales: Flavobacteria... http://1.usa.gov/XGEwt4",2013-04-02,13
"603","319133336578695168",2013-04-02 13:04:00,"metagenomics","[PubMed] Culture-Independent Analysis of Aerosol Microbiology in a Metropolitan Subway System. http://1.usa.gov/10mxvvS",2013-04-02,13
"604","319243799182336000",2013-04-02 20:23:00,"cupton1","Getting #Genetics Done: Comparing Sequence Classification #Algorithms for #Metagenomics | @scoopit via @Pedro56058 http://sco.lt/6VRCbJ",2013-04-02,20
"605","319283617924775936",2013-04-02 23:02:00,"pfern","Getting Genetics Done: Comparing Sequence Classification Algorithms for Metagenomics | @scoopit via @cupton1 http://sco.lt/4rMgmf",2013-04-02,23
"606","319290035222491136",2013-04-02 23:27:00,"metagenomics","#microecology Researchers Explain Reasons Behind Record-Breaking Algal Bloom in Lake Erie - Nature World News http://ow.ly/2vU8st",2013-04-02,23
"607","319290035478360064",2013-04-02 23:27:00,"metagenomics","#metagenomics Geleceğe damga vuracak konu bu kongrede tartışılacak - Medimagazin http://ow.ly/2vU8ss",2013-04-02,23
"608","319306080687640576",2013-04-03 00:31:00,"metagenomics","#IBD Another Study Links Low Vitamin D To Cardiovascular Disease - Personal Liberty Digest http://ow.ly/2vUbsI",2013-04-03,0
"609","319306081035771904",2013-04-03 00:31:00,"metagenomics","#IBD Study reveals risk factors for blood clots in pregnant and postnatal women - Eureka! Science News http://ow.ly/2vUbsG",2013-04-03,0
"610","319358029982228480",2013-04-03 03:57:00,"vincentflora","RT @cupton1: Getting #Genetics Done: Comparing Sequence Classification #Algorithms for #Metagenomics | @scoopit via @Pedro56058 http://t.co/JApEBPkcsA",2013-04-03,3
"611","319358080410329088",2013-04-03 03:57:00,"vincentflora","RT @AhmedMoustafa: #PLOSONE: Exploration of Noncoding Sequences in Metagenomes http://dx.plos.org/10.1371/journal.pone.0059488 #metagenomics #bioinformatics",2013-04-03,3
"612","319358130217680896",2013-04-03 03:58:00,"vincentflora","RT @aanaqvi: Metagenome Sequencing of Prokaryotic Microbiota Collected from Byron Glacier, Alaska - http://genomea.asm.org/content/1/2/e00099-13.full #metagenome #metagenomics",2013-04-03,3
"613","319424434651934720",2013-04-03 08:21:00,"bioBlogia","Holomedicine is out! http://paper.li/bioBlogia/1305030265 ▸ Top stories today via @metagenomics @LapisDoc @Culturelle",2013-04-03,8
"614","319429124974338048",2013-04-03 08:40:00,"metagenomics","#IBD House Call: Crohn's Disease – Signs, Symptoms & Treatment - http://myfox8.com http://ow.ly/2vUEQv",2013-04-03,8
"615","319441958403706880",2013-04-03 09:31:00,"metagenomics","#microbiota New Therapy for the Management of HIV-associated Enteropathy from Entera ... - Fort Mills Times http://ow.ly/2vUKgY",2013-04-03,9
"616","319499231155068928",2013-04-03 13:18:00,"metagenomics","[PubMed] Research provides clues as to how gut microbiota affect infant health. http://1.usa.gov/12fCKSa",2013-04-03,13
"617","319499232388202496",2013-04-03 13:18:00,"metagenomics","[PubMed] [Hygienic substantiation of the permissible levels for tetracycline-group antibiotics in food]. http://1.usa.gov/12fCMtb",2013-04-03,13
"618","319499233533239296",2013-04-03 13:18:00,"metagenomics","[PubMed] Effects of encapsulated Lactobacillus acidophilus along with pasteurized longan juice on the colon mi... http://1.usa.gov/12fCKSf",2013-04-03,13
"619","319519546958561280",2013-04-03 14:39:00,"metagenomics","#IBD Arch Scientists Publish Data Linking Inflammatory Enzymes to Inflammatory ... - Marketwire (press release) http://ow.ly/2vV8Oc",2013-04-03,14
"620","319519547168260096",2013-04-03 14:39:00,"metagenomics","#IBD Ulcerative colitis and Crohn's disease treatments: an interview with Dr Parikh ... - http://News-Medical.net http://ow.ly/2vV8Ob",2013-04-03,14
"621","319532584088514560",2013-04-03 15:31:00,"metagenomics","#microbiome Will cell therapy become a 'third pillar' of medicine? - EurekAlert (press release) http://ow.ly/2vVe1e",2013-04-03,15
"622","319532584931565568",2013-04-03 15:31:00,"metagenomics","#IBD Will cell therapy become a 'third pillar' of medicine? - EurekAlert (press release) http://ow.ly/2vVe1c",2013-04-03,15
"623","319573456628899840",2013-04-03 18:13:00,"koadman","ANU Center for Biodiversity genomics launch workshop going on today. Metagenomics&ecogenomics session on now. #CBA2013",2013-04-03,18
"624","319579391770378240",2013-04-03 18:37:00,"koadman","Gene Tyson next up at CBA Biodiversity Genomics Conference. Talking about metagenomics of thawing permafrost, carbon cycling #CBA2013",2013-04-03,18
"625","319608520439906304",2013-04-03 20:33:00,"JChrisPires","RT @genetics_blog: Functional assignment of #metagenomics data: challenges and applications http://www.ncbi.nlm.nih.gov/pmc/articles/PMC3504928/ #bioinformatics",2013-04-03,20
"626","319608530049064960",2013-04-03 20:33:00,"JChrisPires","RT @genetics_blog: Computational systems biology and in silico modeling of the human microbiome http://bib.oxfordjournals.org/content/13/6/769.long #metagenomics #bioinformatics",2013-04-03,20
"627","319611946062213120",2013-04-03 20:46:00,"metagenomics","#metagenomics Microbiome Opens Door to Brave New World of Therapeutics - Medscape http://ow.ly/2vVCo8",2013-04-03,20
"628","319611946313863168",2013-04-03 20:46:00,"metagenomics","#sequencing Microbiome Opens Door to Brave New World of Therapeutics - Medscape http://ow.ly/2vVCob",2013-04-03,20
"629","319611946401951744",2013-04-03 20:46:00,"metagenomics","#microbiome Microbiome Opens Door to Brave New World of Therapeutics - Medscape http://ow.ly/2vVCo9",2013-04-03,20
